id,tag_name,count,excerpt_post_id,wiki_post_id,Class
106654,microservices,1741,25626440,25626439,ND
114644,dropdown,1741,32764839,32764838,ND
107832,magento2,1997,26607682,26607681,ND
8921,codeblocks,3021,5601956,5601955,ND
316,ocr,3021,6514707,6514706,ND
3248,verilog,3533,3625069,3609187,ND
11443,mobile-safari,3533,8328828,8328827,ND
1688,amazon,3789,6945537,6945536,ND
35311,iis-7.5,4045,6764855,6764854,ND
4632,const,4045,6765431,6765430,ND
2,html,683981,3673183,3673182,ND
1720,opencv,39885,4500819,4500818,ND
31528,mspec,206,5796768,5796767,ND
31702,circular-list,206,9630689,9630688,ND
19146,httpservice,206,7637166,7637165,ND
44567,xmldom,206,8591265,8591264,ND
26958,filepicker,206,12570761,12570760,ND
48182,metatrader4,206,11533957,11533956,ND
21677,mxmlc,206,6505836,6505835,ND
105074,location-services,206,24156922,24156921,ND
70007,ifft,206,12098240,12098239,ND
96292,ndk-build,206,41270080,41270079,ND
9209,country-codes,206,7260878,7260877,ND
121989,php-7.1,206,40535373,40535372,ND
56884,gpo,206,16399979,16399978,ND
108777,qliksense,206,27423545,27423544,ND
119561,django-channels,206,38702897,38702896,ND
13264,dfs,206,7547465,7547464,ND
16369,visual-studio-2008-sp1,206,8371754,8371753,ND
41764,enterprise-guide,206,13347810,13347809,ND
38187,jvm-crash,206,10189550,10189549,ND
81498,cucumber-junit,206,11170747,11170746,ND
115600,android-exoplayer,206,33431893,33431892,ND
123174,firebase-admin,206,43036070,43036069,ND
78110,best-in-place,206,12045284,12045283,ND
9939,dot-emacs,206,6224851,6224850,ND
39402,lampp,206,25006964,25006963,ND
97304,grunt-contrib-uglify,206,22415236,22415235,ND
103740,byte-buddy,206,23435613,23435612,ND
81237,tokbox,206,11722336,11722335,ND
7352,amfphp,206,7684492,7684491,ND
83676,morris.js,462,16266279,16266278,ND
37230,git-checkout,462,9321158,9321157,ND
93022,azure-notificationhub,462,24543426,24543425,ND
35407,hateoas,462,6173771,6173770,ND
102078,arcgis-js-api,462,22433080,22433079,ND
37369,libpng,462,8980315,8980314,ND
113670,anypoint-studio,462,33347080,33347079,ND
51264,android-assets,462,14267254,14267253,ND
35113,pythonpath,462,8349853,8349852,ND
7896,tail,718,15127187,15127186,ND
25277,openedge,718,6333283,6333282,ND
79390,playframework-1.x,718,10237387,10237386,ND
36519,feature-detection,718,10881444,10881443,ND
108090,swifty-json,718,26849744,26849743,ND
8533,dot,718,7651784,7651783,ND
116070,display,974,33826716,33826715,ND
93591,angular-services,974,26075948,26075947,ND
83110,jspdf,974,11969801,11969800,ND
80529,fancybox-2,1230,15681794,15681793,ND
4791,data-access-layer,1230,8338290,8338289,ND
69671,uibezierpath,1230,13007896,13007895,ND
8448,fade,1486,14220678,14220677,ND
9903,html-form,1486,10730967,10730966,ND
84303,nslayoutconstraint,1486,12572333,12572332,ND
36466,windows-server-2008-r2,1742,13234496,13234495,ND
92978,osx-mavericks,1998,17113944,17113943,ND
976,sybase,2510,5551861,5551860,ND
13125,webbrowser-control,4046,5923522,5923521,ND
2631,cmd,15566,7461754,7461753,ND
387,bash,88526,5094497,5094496,ND
549,ubuntu,37070,5022379,5022378,ND
53233,android-layout,45518,5872749,5872748,ND
20603,poedit,207,16423711,16423710,ND
86751,dart-webui,207,13849165,13849164,ND
16516,existential-type,207,5767497,5767496,ND
13233,memory-model,207,12350840,12350839,ND
26502,systemc,207,11588897,11588896,ND
112906,aurelia-cli,207,31097793,31097792,ND
18692,signal-handling,207,31151261,31151260,ND
17907,shallow-copy,207,10079161,10079160,ND
104357,project-reactor,207,27574673,27574672,ND
7727,tinyxml,207,7182214,7182213,ND
44546,linear-interpolation,207,24795563,24795562,ND
105912,graphlab,207,26623472,26623471,ND
119866,firebase-crash-reporting,207,37357585,37357584,ND
29006,get-childitem,207,18624482,18624481,ND
80583,vegan,207,10722621,10722620,ND
108576,openshift-client-tools,207,28149391,28149390,ND
112640,android-support-design,207,30796150,30796149,ND
82689,keystone,207,15596444,15596443,ND
47996,external-accessory,207,8595196,8595195,ND
35537,hotlinking,207,12546482,12546481,ND
108113,gridlayoutmanager,207,33740852,33740850,ND
81235,primefaces-extensions,207,11050721,11050720,ND
16388,macbookpro,207,15817978,15817977,ND
69010,realurl,207,8399158,8399157,ND
25759,socketexception,463,12383081,12383080,ND
5833,scatter,463,27021112,27021111,ND
3157,typography,463,7744061,7744060,ND
47192,core-data-migration,463,11506375,11506374,ND
79830,viewpagerindicator,463,14683237,14683236,ND
22290,keyframe,463,15819235,15819234,ND
64137,c#-5.0,719,6063995,6063994,ND
22182,virtuemart,719,5721543,5721542,ND
106269,react-bootstrap,719,25229327,25229326,ND
27576,jaxb2,719,8477887,8477886,ND
5955,postscript,719,3625117,3625116,ND
10839,datacontract,719,7176290,7176289,ND
77198,gremlin,975,9190055,9190054,ND
13384,method-overloading,975,6401940,6401939,ND
29419,kentico,975,5226170,5226169,ND
67868,bitcoin,975,6242245,6242244,ND
10331,itemscontrol,975,11505436,11505435,ND
50494,ontouchlistener,1231,11483246,11483245,ND
65496,jquery-masonry,1231,8278945,8278944,ND
97702,cassandra-2.0,1231,20447422,20447421,ND
36236,delayed-job,1487,5533961,5533960,ND
22881,system-verilog,1487,4986091,4986090,ND
52324,telerik-grid,1487,8355103,8355102,ND
9374,mathematical-optimization,1743,8845851,8845850,ND
20873,models,2255,15410095,15410094,ND
56882,paypal-ipn,2511,7489604,7489603,ND
123095,visual-studio-2017,3791,40634042,40634041,ND
106410,c++14,4047,25370858,25370857,ND
22238,realm,5327,9034474,9034473,ND
79778,progress-bar,5327,10377319,10377318,ND
6557,bitmap,13263,5143889,5143888,ND
6439,colors,14287,5471293,5471292,ND
5071,cifs,208,6615581,6615580,ND
25227,image-conversion,208,33792657,33792656,ND
56826,jquery-click-event,208,25593612,25593611,ND
83993,card.io,208,12415221,12415220,ND
83627,obd-ii,208,15386493,15386492,ND
10724,change-tracking,208,28782009,28782008,ND
94029,assemble,208,17686892,17686891,ND
3522,filedialog,208,20249140,20249139,ND
7689,ajp,208,10970451,10970450,ND
68674,listpicker,208,14709157,14709156,ND
78346,jquery-gmap3,208,15424369,15424368,ND
90258,redhawksdr,208,15683406,15683405,ND
101498,chartkick,208,22064633,22064632,ND
38969,pre-increment,208,9300199,9300198,ND
104348,mockmvc,208,23759881,23759880,ND
63489,xml-drawable,208,13246742,13246741,ND
69718,pyephem,208,7912529,7912528,ND
73137,hdmi,208,7586963,7586962,ND
83917,contextual-action-bar,208,13533729,13533728,ND
70409,paper-trail-gem,208,12499691,12499690,ND
97185,ubuntu-13.10,208,19548122,19548121,ND
109374,angular-leaflet-directive,208,27967360,27967359,ND
118499,stackdriver,208,36126369,36126368,ND
5450,connector,464,14110656,14110655,ND
100133,android-json,464,21252406,21252405,ND
26150,dozer,464,6359356,6359355,ND
20104,freeswitch,464,7159266,7159265,ND
54726,exponential,464,9407706,9407705,ND
28316,java.util.logging,464,5591518,5591517,ND
84965,fortify,464,12965436,12965435,ND
90589,google-drive-realtime-api,464,15871558,15871557,ND
103254,delphi-xe6,464,23144232,23144231,ND
122697,discord,464,40900652,40900651,ND
58274,google-tv,464,5915987,5915986,ND
29034,attributeerror,720,11346273,11346272,ND
1398,curve,720,9328067,9328066,ND
99363,azure-cloud-services,720,26634153,26634152,ND
7571,launcher,720,11205680,11205679,ND
28995,database-backups,976,19918839,19918838,ND
12894,codec,976,7515183,7515182,ND
51604,css-tables,1232,12746178,12746177,ND
24561,itertools,1232,8031267,8031266,ND
8707,hashcode,1488,17504235,17504234,ND
13925,curve-fitting,1488,17146721,17146720,ND
107211,aws-sdk,2256,26555652,26555651,ND
63195,avplayer,2512,11565941,11565940,ND
74123,travis-ci,2512,7845989,7845988,ND
18685,spinner,4048,7590865,7590864,ND
281,connection,6864,8907048,8907047,ND
531,scripting,11984,5526635,5526634,ND
370,vim,21712,3624974,3607606,ND
8830,size-t,209,30805810,30805809,ND
20195,achievements,209,11387946,11387945,ND
54724,jpgraph,209,9819959,9819958,ND
82078,mrjob,209,11473208,11473207,ND
2761,jspx,209,6898890,6898889,ND
45956,compute-shader,209,16019394,16019393,ND
36260,commandlink,209,25465596,25465595,ND
80303,indoor-positioning-system,209,12348451,12348450,ND
84361,arules,209,15612231,15612230,ND
24413,relevance,209,8787033,8787032,ND
87987,sonata-user-bundle,209,40909571,40909570,ND
9071,autotest,209,6901946,6901945,ND
106822,photosframework,209,26366327,26366326,ND
108920,python-wheel,209,27556880,27556879,ND
72664,nuget-server,209,14293499,14293498,ND
82301,mongoid3,209,11590523,11590522,ND
65810,graphical-logo,209,8053782,8053781,ND
103016,concurrent.futures,209,24937052,24937051,ND
49844,imagefield,209,26065349,26065348,ND
30873,particle,209,23719835,23719834,ND
75740,avx2,209,23094988,23094987,ND
41378,module-pattern,209,7825122,7825121,ND
110310,php-curl,209,28787386,28787385,ND
79867,opentsdb,209,13228015,13228014,ND
98478,ibeacon-android,465,20316961,20316960,ND
7275,browser-detection,465,11214422,11214421,ND
83002,scala-macros,465,30678027,30678026,ND
18177,ftpwebrequest,465,5781159,5781158,ND
47144,dynamic-allocation,465,36356182,36356181,ND
97145,universal-analytics,465,19502430,19502429,ND
15860,ms-project,465,5410161,5410160,ND
63360,windowbuilder,465,8624251,8624250,ND
14244,screen-readers,465,10253740,10253739,ND
16094,geo,721,16174647,16174646,ND
9644,local-variables,721,6450147,6450146,ND
36670,nsthread,721,8356338,8356337,ND
7465,mutable,721,15818477,15818476,ND
3184,restructuredtext,721,5046571,5046570,ND
52862,camera-calibration,721,10834754,10834753,ND
78181,localdb,721,13432387,13432386,ND
112109,elk-stack,977,30362932,30362931,ND
1980,uac,1233,5273630,5273629,ND
82685,wso2carbon,1233,19740256,19740255,ND
42181,x509,1233,6138399,6138398,ND
1973,encapsulation,1489,8341942,8341941,ND
16760,fpdf,1489,8272655,8272654,ND
16618,maya,1489,5917931,5917930,ND
1363,project-management,1745,7930366,7930365,ND
4224,asterisk,2513,4993184,4993183,ND
84137,sharepoint-2013,4305,12493590,12493589,ND
6728,aes,4305,5187256,5187255,ND
980,gmail,6865,5772896,5772895,ND
78326,knockout.js,18385,10495895,10495894,ND
30,database,130769,4973766,4973765,ND
108768,adfs3.0,210,27415667,27415666,ND
43907,.class-file,210,11059844,11059843,ND
5613,izpack,210,8821542,8821541,ND
8352,ibm-datapower,210,6138369,6138368,ND
52188,rfcomm,210,7085843,7085842,ND
91397,footable,210,18533454,18533453,ND
9747,mylyn,210,5614686,5614685,ND
36645,clearfix,210,19347136,19347135,ND
4684,servercontrols,210,9962480,9962479,ND
37612,winrar,210,13178390,13178389,ND
59760,for-comprehension,210,27184911,27184910,ND
96024,nlme,210,26593838,26593837,ND
6495,ogre3d,210,5517720,5517719,ND
29113,web-application-project,210,10019301,10019300,ND
115200,aws-iot,210,33630016,33630015,ND
98265,hockeyapp,210,20966558,20966557,ND
113236,qt5.5,210,31314272,31314271,ND
1251,nic,210,10817132,10817131,ND
75734,mechanize-python,210,8515292,8515291,ND
42184,document-body,210,11808828,11808827,ND
78461,node-http-proxy,210,18069867,18069866,ND
36221,category-theory,210,11064137,11064136,ND
46091,xbee,466,6688391,6688390,ND
42869,hough-transform,466,13169708,13169707,ND
10112,distributed-system,466,20508120,20508119,ND
14208,dir,466,7808507,7808506,ND
32002,file-exists,466,23584420,23584419,ND
38429,word-count,466,11671781,11671780,ND
48119,glsurfaceview,466,10457188,10457187,ND
3581,java-3d,466,7702606,7702605,ND
51350,lazy-initialization,466,7086259,7086258,ND
69810,messenger,466,31134638,31134637,ND
33184,dispatch,466,6783261,6783260,ND
98978,bootstrap-datepicker,722,20597859,20597858,ND
3518,class-library,722,9871970,9871969,ND
12038,newsletter,722,11450474,11450473,ND
53850,git-commit,978,15377034,15377033,ND
94800,eslint,978,18157262,18157261,ND
14312,cpu-registers,978,9231687,9231686,ND
46228,django-haystack,1234,5413664,5413663,ND
80484,apache-httpclient-4.x,1746,10658255,10658254,ND
56590,flash-cs5,1746,5422425,5422424,ND
7967,increment,2258,12363582,12363581,ND
61210,android-adapter,2258,12345175,12345174,ND
34239,.net-2.0,2514,5059129,5059128,ND
948,log4net,3282,3625275,3625274,ND
6922,project,3282,6339709,6339708,ND
12625,adapter,3794,8450327,8450326,ND
10851,clang,5330,4923420,4923419,ND
40,table,8146,4915464,4915463,ND
24384,uiscrollview,10962,4931931,4931930,ND
80825,visual-studio-2012,22994,10850047,10850046,ND
376,silverlight,27602,4171248,4171247,ND
607,.htaccess,59090,5034641,5034640,ND
105054,applinks,211,24133338,24133337,ND
4597,rounding-error,211,12231920,12231919,ND
82050,winrt-async,211,15518661,15518660,ND
98835,jmh,211,20521163,20521162,ND
62356,incomplete-type,211,11529813,11529812,ND
30875,long-running-processes,211,10355664,10355663,ND
37072,stringio,211,45658595,45658594,ND
55888,service-provider,211,7367306,7367305,ND
34198,mvcsitemap,211,14703600,14703599,ND
88864,dacpac,211,14936528,14936527,ND
116931,azuread,211,38375311,38375310,ND
94905,httpbackend,211,25297363,25297362,ND
109866,laravel-middleware,211,30100946,30100945,ND
116908,eonasdan-datetimepicker,211,34593126,34593125,ND
6871,richedit,211,28467924,28467923,ND
45871,ext4,211,7902582,7902581,ND
44516,django-formwizard,211,15585192,15585191,ND
104705,socket.io-1.0,211,24521975,24521974,ND
24465,dwm,211,29097901,29097900,ND
84781,ptvs,211,12815006,12815005,ND
30972,pointfree,211,8343084,8343083,ND
90536,stargazer,211,15824349,15824348,ND
87919,affix,211,14497559,14497558,ND
4752,pex,211,5794102,5794101,ND
27925,inkcanvas,211,7269991,7269990,ND
81575,canjs,211,11213218,11213217,ND
26784,ack,211,5425509,5425508,ND
107195,glassfish-4.1,211,27040501,27040500,ND
53025,ninject-2,211,5678355,5678353,ND
8173,code-duplication,467,10034921,10034920,ND
8599,tcsh,467,8498714,8498713,ND
2594,gecko,467,6003523,6003522,ND
18966,nohup,467,5825079,5825078,ND
8321,headless,467,11406500,11406499,ND
33878,hittest,467,12912518,12912517,ND
103820,php-5.5,467,23548874,23548873,ND
19226,polygons,467,9513676,9513675,ND
79522,asana,467,10394278,10394277,ND
9188,bids,723,5925898,5925897,ND
29534,mousemove,723,8394495,8394494,ND
50169,page-refresh,723,24830875,24830874,ND
1411,voice,723,11951351,11951350,ND
14092,servicebus,723,5547443,5547442,ND
31305,qgraphicsview,723,7544091,7544090,ND
1490,indesign,723,5763513,5763512,ND
119229,axios,979,36823118,36823117,ND
2269,ntlm,979,6252744,6252743,ND
97556,python-asyncio,979,21452316,21452315,ND
47432,xsd-validation,979,17927823,17927822,ND
3173,lex,1235,7429431,7429430,ND
23953,intentfilter,1235,14529980,14529979,ND
61658,avro,1235,5769473,5769472,ND
9265,appdomain,1235,6461704,6461703,ND
77491,osx-mountain-lion,1491,9351138,9351137,ND
82549,psql,1491,11671148,11671147,ND
41183,lapply,1491,12333000,12332999,ND
68577,dapper,1747,5987997,5987996,ND
9020,linear-algebra,2259,6904704,6904703,ND
2537,connection-string,3539,7755603,7755602,ND
51703,twilio,4051,4654717,4654716,ND
19392,liferay,5587,4922267,4922266,ND
12752,firefox-addon,6355,3648105,3648104,ND
85748,shiny,8659,13316052,13316051,ND
642,https,15827,4985338,4985337,ND
60483,jquery-mobile,22739,4447768,4447767,ND
3626,join,27347,5182791,5182790,ND
7259,monthcalendar,212,16880421,16880420,ND
38568,bipartite,212,36109082,36109081,ND
56638,joomla-template,212,5106029,5106028,ND
4486,white,212,8801411,8801410,ND
13399,integrity,212,5642154,5642153,ND
74896,detailview,212,36773157,36773156,ND
23262,iequalitycomparer,212,8400995,8400994,ND
31847,rijndaelmanaged,212,6184378,6184377,ND
40155,topshelf,212,5668010,5668009,ND
111535,buildozer,212,29888760,29888759,ND
40378,torque,212,7492148,7492147,ND
69069,boost-log,212,18761258,18761257,ND
80167,statsd,212,15272970,15272969,ND
21293,cellular-network,212,14862834,14862833,ND
28062,heat,212,18526819,18526818,ND
37601,videochat,212,11157939,11157938,ND
20473,zend-validate,212,16252775,16252774,ND
70152,maven-failsafe-plugin,212,6404001,6404000,ND
111466,wso2-das,212,30299787,30299786,ND
96630,fancytree,212,23997788,23997787,ND
45620,libtiff,212,8415298,8415297,ND
13951,bold,212,8254536,8254535,ND
111843,aurelia-router,212,30221086,30221085,ND
77626,amazon-swf,212,9392680,9392679,ND
63613,avmutablecomposition,212,19275382,19275381,ND
59999,netlink,212,6626742,6626741,ND
40061,autosys,212,8188130,8188129,ND
111708,ng-file-upload,468,31862242,31862241,ND
10801,strategy-pattern,468,10503152,10503151,ND
90577,gradlew,468,15847553,15847552,ND
35899,dice,468,17460147,17460146,ND
31371,intellij-plugin,468,15724095,15724094,ND
3293,kde,468,5439253,5439252,ND
106496,consul,468,25474447,25474446,ND
105298,eclipse-luna,468,24388992,24388991,ND
42704,eclipse-jdt,724,5825210,5825209,ND
105309,google-project-tango,724,27663218,27663217,ND
6873,templating,724,9356429,9356428,ND
13959,aspect-ratio,724,15598131,15598130,ND
64272,ruby-on-rails-2,724,9403125,9403124,ND
70014,m2e,724,6468364,6468363,ND
89582,inappbrowser,724,15508521,15508520,ND
35799,ruby-on-rails-plugins,724,7170493,7170492,ND
92133,sitecore7,724,16683824,16683823,ND
508,agile,1236,4998356,4998355,ND
835,ddl,1236,6973481,6973480,ND
30096,interceptor,1492,8325753,8325752,ND
18348,compiler-warnings,1748,12208226,12208225,ND
6234,video-capture,1748,11157909,11157908,ND
9103,alfresco,2772,3903347,3903346,ND
123642,laravel-5.4,3028,41168282,41168281,ND
16866,html-email,3028,5720891,5720890,ND
10232,string-formatting,3028,9057806,9057805,ND
311,heap,4052,8087152,8087151,ND
321,malloc,5844,5277059,5277058,ND
46564,admob,6100,5473260,5473259,ND
23506,django-views,7380,9296011,9296010,ND
81949,django-rest-framework,7380,11442997,11442996,ND
552,mono,8916,3625259,3607237,ND
197,random,21716,6855850,6855849,ND
7027,spring-mvc,43732,4734981,4734980,ND
19069,class-hierarchy,213,26495981,26495980,ND
28438,backticks,213,15729950,15729949,ND
125451,google-fabric,213,42954942,42954941,ND
95343,orchardcms-1.7,213,18477964,18477963,ND
16857,placement-new,213,10033296,10033295,ND
46707,mpeg-4,213,9981616,9981615,ND
46204,qfiledialog,213,13616435,13616434,ND
22736,big-theta,213,6793158,6793157,ND
62545,warden,213,17382869,17382868,ND
74318,unsupervised-learning,213,12124601,12124600,ND
114755,springfox,213,32736931,32736930,ND
35109,i386,213,6009440,6009439,ND
73816,mongoimport,213,13345052,13345051,ND
8959,mobile-devices,213,25923390,25923389,ND
110866,yosemite,213,29299521,29299520,ND
26726,orthographic,213,17170744,17170743,ND
78534,android-lint,213,11493350,11493349,ND
87267,bem,213,14112855,14112854,ND
92749,mediawiki-extensions,213,17012873,17012872,ND
17297,design-principles,213,16574586,16574585,ND
23086,synapse,213,7432763,7432762,ND
85598,jquery-ui-tooltip,213,13256298,13256297,ND
121390,google-cloud-ml,213,38906866,38906865,ND
67734,android-icons,213,36023180,36023179,ND
89328,cbind,213,15155972,15155971,ND
34394,playing-cards,213,12776220,12776219,ND
